image_id	run_id	timestamp	frame	lifter	gain	measurementlabel	cartag	id	exposure	zoom	plantbarcode	camera	treatment	imgtype	other	image	image_id	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	y-position	height_above_bound	height_below_bound	above_bound_area	percent_above_bound_area	below_bound_area	percent_below_bound_area	marker_area	marker_major_axis_length	marker_minor_axis_length	marker_eccentricity	estimated_object_count	tip_points	tip_points_r	centroid_r	baseline_r	tip_number	vert_ave_c	hori_ave_c	euc_ave_c	ang_ave_c	vert_ave_b	hori_ave_b	euc_ave_b	ang_ave_b	left_lmk	right_lmk	center_h_lmk	left_lmk_r	right_lmk_r	center_h_lmk_r	top_lmk	bottom_lmk	center_v_lmk	top_lmk_r	bottom_lmk_r	center_v_lmk_r
41	1	2013-12-29 07:18:13.009	0	none	none	B2_120513	1838	387850	none	z500	Dp1AA000001	SV	none	VIS	none	snapshot73116/VIS_SV_0_z500_387850.png	41	275489.0	1292049.5	0.213218611206	29924.2626863	1130	1724	1716	1212.07426068	1133.7540047	16	True	1227.50415039	1043.81738281	1368.49255371	860.896057129	170.310592651	0.777337749007	320	1724	0	275489	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	1	2013-12-28 14:26:16.29	0	none	none	B2_120513	1596	386350	none	z500	Dp2AA000109	SV	none	VIS	none	snapshot72580/VIS_SV_0_z500_386350.png	42	191732.0	866349.5	0.221310221798	16504.7392153	1153	990	814	1215.49337096	1289.13445852	33	True	1189.75	1170.12561035	956.680114746	858.571411133	157.908218384	0.441118657303	320	990	0	191732	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	1	2013-12-28 11:19:45.978	180	none	none	B2_120513	1200	386210	none	z500	Dp1AA01042	SV	none	VIS	none	snapshot72157/VIS_SV_180_z500_386210.png	43	303844.0	1226259.5	0.247781158882	24864.5023131	1171	1569	1568	1304.76353655	1164.68175116	17	True	1304.8203125	1108.29992676	1281.75842285	838.998413086	15.6218976974	0.756002883465	320	1569	0	303844	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	1	2013-12-17 07:41:53.549	180	none	none	B2_120513	1662	354058	none	z500	Dp2AE000196	SV	none	VIS	none	snapshot59411/VIS_SV_180_z500_354058.png	44	31708.0	155447.5	0.203978835298	3766.46749496	613	346	594	1250.02642866	1567.25122997	16	True	1276.18164062	1542.02038574	495.713775635	303.295135498	82.7815246582	0.790985266546	320	346	0	31708	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	1	2013-12-17 10:46:40.174	90	none	none	B2_120513	1621	354926	none	z500	Dp2AC000141	SV	none	VIS	none	snapshot59481/VIS_SV_90_z500_354926.png	45	30527.0	115566.5	0.264150943396	3925.7815423	388	474	474	1236.89363514	1506.1032201	21	True	1223.31652832	1483.62280273	396.290008545	327.603515625	0.914282381535	0.562677946762	320	474	0	30527	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	1	2013-12-28 15:05:26.103	270	none	none	B2_120513	1618	386584	none	z500	Dp2AE000189	SV	none	VIS	none	snapshot72599/VIS_SV_270_z500_386584.png	46	204831.0	815564.0	0.251152576622	15865.4232252	853	1315	1005	1221.49411466	1179.05671505	18	True	1238.58203125	1041.15698242	1190.23254395	641.751037598	9.16545391083	0.842189770635	320	1315	0	204831	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	1	2013-12-28 11:13:09.775	90	none	none	B2_120513	1309	386160	none	z500	Dp2AA01061	SV	none	VIS	none	snapshot72153/VIS_SV_90_z500_386160.png	47	249053.0	853794.0	0.291701511137	18944.4489964	856	1406	1136	1289.82168053	1178.88374362	23	True	1312.61315918	984.982910156	1382.1307373	595.195007324	14.111954689	0.902525782508	320	1406	0	249053	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	1	2013-12-28 10:56:26.65	180	none	none	B2_120513	2050	386054	none	z500	Dp1AA000008	SV	none	VIS	none	snapshot72144/VIS_SV_180_z500_386054.png	48	228523.0	801015.5	0.285291607965	20921.5298216	1104	1122	1036	1299.22920231	1284.30897109	16	True	1309.94140625	1260.3729248	876.08190918	742.658752441	21.1127910614	0.530468416343	320	1055	67	227923	99.737444371	600	0.262555628974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	1	2013-12-28 10:19:28.587	0	none	none	B2_120513	1049	385798	none	z500	Dp1AA01026	SV	none	VIS	none	snapshot72123/VIS_SV_0_z500_385798.png	49	288882.0	1841744.0	0.156852418143	28955.0626094	1488	1768	1232	1120.34110813	1227.64374035	21	True	1004.05749512	1174.47351074	1522.53259277	1185.71264648	32.2059898376	0.627301458085	320	1533	235	286094	99.034900063	2788	0.965099936998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	1	2013-12-17 09:25:29.143	180	none	none	B2_120513	1483	354172	none	z500	Dp1AC000044	SV	none	VIS	none	snapshot59418/VIS_SV_180_z500_354172.png	50	27895.0	177571.0	0.15709209274	4848.55789554	614	447	512	1283.22337336	1559.20949991	15	True	1288.56604004	1515.88598633	508.228363037	334.622070312	74.8469467163	0.752660440644	320	447	0	27895	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	1	2013-12-29 07:18:13.009	90	none	none	B2_120513	1838	387852	none	z500	Dp1AA000001	SV	none	VIS	none	snapshot73116/VIS_SV_90_z500_387852.png	51	245745.0	1289788.5	0.190531238261	26822.1431457	1130	1669	1666	1216.63178905	1143.26134001	16	True	1168.18066406	993.001281738	1373.94287109	775.349060059	173.720046997	0.825553342771	320	1669	0	245742	99.9987792224	3	0.00122077763535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	1	2013-12-17 15:05:08.612	180	none	none	B2_120513	1696	355691	none	z500	Dp1AA000013	SV	none	VIS	none	snapshot60091/VIS_SV_180_z500_355691.png	52	47831.0	288822.5	0.165606903894	7526.82992852	745	541	637	1302.944283	1547.19884594	14	True	1364.80883789	1500.84899902	671.902526855	436.875	82.606590271	0.759758029115	320	495	46	46970	98.1999121908	861	1.80008780916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	1	2013-12-29 06:17:16.337	180	none	none	B2_120513	1922	387482	none	z500	Dp2AE000181	SV	none	VIS	none	snapshot73085/VIS_SV_180_z500_387482.png	53	182960.0	1100505.0	0.166250948428	16873.1393869	965	1717	1678	1298.98889921	990.270796895	19	False	1266.13366699	886.921020508	1321.36279297	734.071777344	4.50220823288	0.831488856239	320	1717	0	182960	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	1	2013-12-17 05:49:07.518	90	none	none	B2_120513	1256	352988	none	z500	Dp2AE000183	SV	none	VIS	none	snapshot59322/VIS_SV_90_z500_352988.png	54	21631.0	88612.5	0.244107772605	2060.62862813	338	391	335	1214.41653183	1517.03152882	15	True	1220.94067383	1530.34655762	367.856201172	258.698852539	153.423843384	0.710931940068	320	391	0	21631	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	1	2013-12-29 15:05:29.853	0	none	none	B2_120513	1046	389074	none	z500	Dp1AE000098	SV	none	VIS	none	snapshot73628/VIS_SV_0_z500_389074.png	55	226857.0	1221572.5	0.18570899394	26909.5264726	1161	1752	1696	1240.00238917	1161.03702332	15	False	1196.47033691	1011.03308105	1413.13623047	731.047790527	164.213623047	0.855790263382	320	1735	17	226766	99.9598866246	91	0.0401133753863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	1	2013-12-17 16:38:32.096	270	none	none	B2_120513	1674	356554	none	z500	Dp1AD000073	SV	none	VIS	none	snapshot60165/VIS_SV_270_z500_356554.png	56	25531.0	93352.5	0.273490265392	2931.05921018	493	321	463	1229.6919823	1597.82417453	13	True	1208.07141113	1572.71740723	496.309661865	198.584671021	119.149421692	0.916461658524	320	321	0	25531	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	1	2013-12-17 07:20:10.44	90	none	none	B2_120513	1480	353852	none	z500	Dp2AE000182	SV	none	VIS	none	snapshot59394/VIS_SV_90_z500_353852.png	57	63391.0	301705.5	0.210108864439	7928.94131684	651	731	624	1212.43995204	1392.45856667	16	True	1210.16137695	1368.18811035	636.652648926	463.217498779	142.538986206	0.686019905423	320	731	0	63391	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	1	2013-12-29 15:45:08.228	90	none	none	B2_120513	1360	389328	none	z500	Dp2AA01062	SV	none	VIS	none	snapshot73649/VIS_SV_90_z500_389328.png	58	229582.0	776709.5	0.295582840174	18781.2594345	867	1137	1087	1251.69879172	1239.3392252	22	True	1259.02978516	1050.51000977	1175.68579102	615.965270996	4.1793961525	0.851767491232	320	1137	0	229582	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	1	2013-12-29 10:42:56.697	270	none	none	B2_120513	1733	388504	none	z500	Dp1AA000018	SV	none	VIS	none	snapshot73169/VIS_SV_270_z500_388504.png	59	228089.0	974918.0	0.23395711229	22310.8724042	1181	1535	1459	1137.27900074	1244.09643166	14	True	1144.77148438	1161.83044434	1425.26953125	660.610107422	151.766021729	0.886097770642	320	1498	37	227694	99.8268219862	395	0.173178013845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	1	2013-12-28 07:27:14.806	180	none	none	B2_120513	1632	385359	none	z500	Dp1AD000077	SV	none	VIS	none	snapshot72087/VIS_SV_180_z500_385359.png	60	172953.0	1027181.0	0.168376362102	21608.0993896	1361	1169	1335	1253.13712974	1269.49371795	15	True	1308.5411377	1217.58789062	1000.77813721	870.541137695	102.562805176	0.49329115369	320	1118	51	172572	99.7797089383	381	0.220291061734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	1	2013-12-28 15:05:26.103	180	none	none	B2_120513	1618	386582	none	z500	Dp2AE000189	SV	none	VIS	none	snapshot72599/VIS_SV_180_z500_386582.png	61	196566.0	820249.0	0.239641864848	14224.7390481	1029	1255	857	1256.80583112	1188.88291973	18	True	1291.85974121	1099.5567627	1109.3939209	673.895507812	19.7820053101	0.794361933443	320	1255	0	196566	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	1	2013-12-17 16:53:06.19	270	none	none	B2_120513	1613	356695	none	z500	Dp2AA01089	SV	none	VIS	none	snapshot60177/VIS_SV_270_z500_356695.png	62	57628.0	314643.0	0.183153605833	5358.5721761	608	778	702	1169.92847227	1375.72194072	16	True	1155.33081055	1327.38671875	637.990661621	509.453369141	173.295471191	0.601957746105	320	778	0	57628	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	1	2013-12-17 10:12:44.127	180	none	none	B2_120513	2063	354604	none	z500	Dp2AB000138	SV	none	VIS	none	snapshot59454/VIS_SV_180_z500_354604.png	63	28907.0	188862.5	0.153058441988	5718.94627619	506	550	426	1199.29176324	1496.33891445	20	True	1179.50280762	1438.64868164	500.093261719	383.977264404	153.579574585	0.640676038329	320	550	0	28907	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	1	2013-12-28 10:12:55.119	0	none	none	B2_120513	1495	385750	none	z500	Dp2AA000114	SV	none	VIS	none	snapshot72119/VIS_SV_0_z500_385750.png	64	194415.0	934900.5	0.207952611	15077.903417	932	1476	1440	1073.31791271	1058.51325772	17	True	1070.96374512	973.421203613	1225.57250977	655.902954102	164.384292603	0.844737499644	320	1476	0	194415	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	1	2013-12-17 17:16:09.908	0	none	none	B2_120513	1182	356915	none	z500	Dp1AB000040	SV	none	VIS	none	snapshot60196/VIS_SV_0_z500_356915.png	65	23364.0	111663.0	0.209236721206	5292.28185713	379	523	475	1231.41127375	1587.49584831	21	True	1216.54663086	1559.28259277	443.284759521	301.163848877	164.191757202	0.733776082588	320	480	43	23081	98.7887348057	283	1.21126519432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	1	2013-12-17 07:21:23.315	270	none	none	B2_120513	1538	353868	none	z500	Dp2AA01103	SV	none	VIS	none	snapshot59395/VIS_SV_270_z500_353868.png	66	64073.0	287708.5	0.222701101983	7800.62082303	695	646	641	1248.34037738	1475.38474865	15	True	1241.66125488	1438.65478516	542.394226074	482.243682861	50.5655479431	0.457709502575	320	646	0	64073	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	1	2013-12-29 06:46:07.337	270	none	none	B2_120513	1342	387628	none	z500	Dp2AD000171	SV	none	VIS	none	snapshot73097/VIS_SV_270_z500_387628.png	67	188444.0	962033.0	0.195881014477	14793.5321492	815	1637	1563	1175.11105687	1084.22469275	20	True	1179.55554199	899.96484375	1378.9140625	618.197753906	175.597793579	0.893872041138	320	1637	0	188444	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	1	2013-12-17 07:17:44.643	180	none	none	B2_120513	2057	353831	none	z500	Dp2AC000147	SV	none	VIS	none	snapshot59392/VIS_SV_180_z500_353831.png	68	40354.0	214454.0	0.188170889795	5375.77823889	549	545	459	1262.81815929	1500.66823611	32	True	1299.47680664	1464.83312988	535.466247559	382.491638184	46.5894775391	0.699824196398	320	545	0	40354	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	1	2013-12-17 09:36:24.002	90	none	none	B2_120513	1839	354278	none	z500	Dp1AA000020	SV	none	VIS	none	snapshot59427/VIS_SV_90_z500_354278.png	69	57619.0	317487.0	0.18148459622	7835.64979887	829	628	826	1253.59765008	1514.64723442	12	True	1208.30712891	1466.34936523	691.26940918	434.202362061	124.81363678	0.778113892565	320	628	0	57619	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	1	2013-12-17 07:05:26.408	180	none	none	B2_120513	1212	353722	none	z500	Dp2AB000122	SV	none	VIS	none	snapshot59383/VIS_SV_180_z500_353722.png	70	35438.0	188613.5	0.18788686918	4250.02384388	528	577	515	1330.83743439	1445.36240759	19	True	1349.4152832	1399.77636719	549.173339844	348.756530762	32.8231658936	0.772465043519	320	577	0	35438	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	1	2013-12-17 17:27:05.112	180	none	none	B2_120513	2119	357022	none	z500	Dp1AE000086	SV	none	VIS	none	snapshot60205/VIS_SV_180_z500_357022.png	71	47945.0	212161.0	0.225984040422	6764.23801541	778	445	755	1220.18604651	1556.61193034	10	True	1191.41491699	1517.82897949	583.496459961	347.561553955	90.1935882568	0.803241696937	320	445	0	47945	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	1	2013-12-29 06:05:13.994	0	none	none	B2_120513	1214	387409	none	z500	Dp1AD000071	SV	none	VIS	none	snapshot73079/VIS_SV_0_z500_387409.png	72	144465.0	959635.5	0.150541533739	22795.7858796	1099	1263	1202	1289.01746444	1284.44360226	15	True	1292.03271484	1158.52612305	1055.66418457	787.233825684	25.5590629578	0.666255303423	320	1257	6	144440	99.9826947704	25	0.0173052296404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	1	2013-12-29 10:05:18.494	180	none	none	B2_120513	1275	388250	none	z500	Dp1AA000019	SV	none	VIS	none	snapshot73148/VIS_SV_180_z500_388250.png	73	267584.0	1261437.0	0.212126328941	28216.5614783	1268	1482	1463	1286.06696962	1212.54865014	15	True	1293.5369873	1155.1854248	1197.79956055	890.171630859	27.4726905823	0.669099927876	320	1472	10	267498	99.9678605597	86	0.0321394403253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	1	2013-12-17 06:15:43.955	270	none	none	B2_120513	1362	353244	none	z500	Dp2AA01096	SV	none	VIS	none	snapshot59343/VIS_SV_270_z500_353244.png	74	28913.0	158869.5	0.181992138201	4240.44083703	508	479	372	1244.99017743	1515.11413551	16	True	1199.97265625	1473.765625	462.701629639	416.226470947	123.427955627	0.436803476705	320	479	0	28913	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	1	2013-12-17 10:50:18.908	90	none	none	B2_120513	2078	354962	none	z500	Dp2AA01101	SV	none	VIS	none	snapshot59484/VIS_SV_90_z500_354962.png	75	70717.0	331538.5	0.213299511218	6026.86062276	748	635	725	1236.60535656	1442.31421016	16	True	1274.7232666	1426.24963379	586.084411621	520.73815918	78.6393585205	0.458869483132	320	635	0	70717	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	1	2013-12-28 15:05:26.103	90	none	none	B2_120513	1618	386580	none	z500	Dp2AE000189	SV	none	VIS	none	snapshot72599/VIS_SV_90_z500_386580.png	76	213331.0	886800.0	0.240562697339	17540.2552223	900	1296	1070	1260.03281286	1186.31664878	18	True	1242.09777832	1070.03942871	1135.95031738	683.013793945	165.959213257	0.79904529596	320	1296	0	213331	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	1	2013-12-28 06:09:44.415	270	none	none	B2_120513	1362	384856	none	z500	Dp2AA01096	SV	none	VIS	none	snapshot72045/VIS_SV_270_z500_384856.png	77	175923.0	621430.0	0.283093831968	13335.13143	767	1363	1362	1278.82882284	1154.39978286	16	True	1301.15869141	1098.86157227	1105.55908203	489.403411865	8.09998226166	0.896682110983	320	1363	0	175923	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	1	2013-12-28 10:29:39.931	270	none	none	B2_120513	1571	385876	none	z500	Dp2AA000103	SV	none	VIS	none	snapshot72129/VIS_SV_270_z500_385876.png	78	222004.0	786799.5	0.282160830046	16223.4404027	753	1675	1659	1168.82707969	1074.35869174	17	True	1208.91271973	810.435119629	1568.72070312	560.998901367	178.693237305	0.933868901691	320	1675	0	222004	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	1	2013-12-17 05:52:41.924	180	none	none	B2_120513	2138	353015	none	z500	Dp1AB000035	SV	none	VIS	none	snapshot59324/VIS_SV_180_z500_353015.png	79	42091.0	201292.0	0.209104186952	5438.64533174	817	414	814	1263.80639567	1575.0146112	22	True	1259.65393066	1558.75622559	654.729553223	300.245239258	99.8860397339	0.888653632799	320	401	13	42028	99.8503242974	63	0.149675702644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	1	2013-12-29 14:53:45.712	90	none	none	B2_120513	1656	389016	none	z500	Dp2AE000193	SV	none	VIS	none	snapshot73623/VIS_SV_90_z500_389016.png	80	178044.0	649395.5	0.274168823159	12953.7140841	554	1721	1707	1295.35781605	910.377344926	18	False	1296.88537598	872.254516602	1408.48120117	409.065002441	4.00600719452	0.956896282058	320	1721	0	178044	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	1	2013-12-17 10:09:06.377	180	none	none	B2_120513	2023	354569	none	z500	Dp1AE000083	SV	none	VIS	none	snapshot59451/VIS_SV_180_z500_354569.png	81	67060.0	320160.5	0.209457444001	7873.87070346	899	552	856	1306.83042052	1509.10779899	19	True	1367.20214844	1468.81079102	710.234130859	397.790710449	75.8058166504	0.828435882562	320	552	0	67060	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	1	2013-12-17 09:49:46.362	0	none	none	B2_120513	1507	354409	none	z500	Dp2AE000191	SV	none	VIS	none	snapshot59438/VIS_SV_0_z500_354409.png	82	49435.0	259734.5	0.190328970545	6317.40287924	788	560	723	1295.32353596	1479.43991099	16	True	1289.43444824	1424.94799805	638.355651855	456.991668701	70.6818618774	0.698214300958	320	560	0	49435	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	1	2013-12-29 10:53:10.119	90	none	none	B2_120513	1154	388560	none	z500	Dp2AE000194	SV	none	VIS	none	snapshot73174/VIS_SV_90_z500_388560.png	83	151744.0	496939.0	0.30535739799	11016.4325759	645	1087	954	1311.18355256	1245.44552009	19	True	1345.34619141	1045.90649414	1155.45507812	489.097473145	10.3092155457	0.905992268611	320	1087	0	151744	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	1	2013-12-28 06:22:46.65	0	none	none	B2_120513	2022	384934	none	z500	Dp2AA000111	SV	none	VIS	none	snapshot72052/VIS_SV_0_z500_384934.png	84	140221.0	482008.0	0.290910109376	9551.88986588	761	871	846	1137.07519558	1357.94410966	19	True	1101.68835449	1316.9005127	775.558410645	573.549560547	138.866500854	0.673122395813	320	871	0	140221	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	1	2013-12-17 16:55:31.565	270	none	none	B2_120513	1649	356719	none	z500	Dp2AB000136.	SV	none	VIS	none	snapshot60179/VIS_SV_270_z500_356719.png	85	28975.0	224616.5	0.128997647101	6462.49510479	609	555	486	1223.99689387	1499.83616911	20	True	1217.40014648	1458.45349121	488.447998047	439.393463135	113.270973206	0.436775364663	320	555	0	28975	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	1	2013-12-17 17:25:52.44	180	none	none	B2_120513	1340	357010	none	z500	Dp1AD000075	SV	none	VIS	none	snapshot60204/VIS_SV_180_z500_357010.png	86	25469.0	154470.5	0.164879378263	5887.79816532	521	361	480	1197.00180612	1561.246535	15	True	1135.51171875	1526.37976074	489.091003418	307.437469482	106.679527283	0.777737256407	320	361	0	25469	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	1	2013-12-28 15:54:55.634	270	none	none	B2_120513	2072	386920	none	z500	Dp1AA01034	SV	none	VIS	none	snapshot72627/VIS_SV_270_z500_386920.png	87	219875.0	791259.0	0.277879935647	15980.9007512	986	1170	1167	1227.85253439	1294.3082797	20	True	1199.83239746	1229.45117188	1014.09161377	726.518676758	18.3584194183	0.697666048154	320	1149	21	219784	99.9586128482	91	0.0413871517908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	1	2013-12-28 06:22:46.65	180	none	none	B2_120513	2022	384938	none	z500	Dp2AA000111	SV	none	VIS	none	snapshot72052/VIS_SV_180_z500_384938.png	88	141402.0	466752.5	0.302948564818	9195.43464661	750	874	845	1322.24284664	1348.53492878	16	True	1352.65454102	1316.32946777	742.176818848	568.54486084	32.5315284729	0.642780491391	320	874	0	141402	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	1	2013-12-28 16:24:13.087	90	none	none	B2_120513	1929	387084	none	z500	Dp1AA01030	SV	none	VIS	none	snapshot72641/VIS_SV_90_z500_387084.png	89	236228.0	1149830.0	0.205446022455	25183.9501442	967	1649	1646	1325.46526661	1141.60062736	17	True	1362.8338623	999.964294434	1383.31811523	707.707397461	3.21607422829	0.859222946519	320	1649	0	236228	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	1	2013-12-29 16:27:01.931	90	none	none	B2_120513	1646	389580	none	z500	Dp1AA01044	SV	none	VIS	none	snapshot73670/VIS_SV_90_z500_389580.png	90	217337.0	973131.5	0.223337750345	23283.7706453	939	1653	1651	1298.32548991	1142.4199193	16	True	1313.52502441	994.232971191	1344.26049805	629.846801758	7.1537861824	0.883439526542	320	1653	0	217337	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	1	2013-12-29 07:09:25.306	0	none	none	B2_120513	1911	387781	none	z500	Dp1AD000076	SV	none	VIS	none	snapshot73110/VIS_SV_0_z500_387781.png	91	198776.0	1068417.5	0.186047121093	26208.6567029	1151	1462	1460	1222.80705417	1231.67499598	15	True	1237.63366699	1103.4732666	1227.0012207	796.629394531	6.79390192032	0.760575868934	320	1462	0	198776	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	1	2013-12-28 11:19:45.978	0	none	none	B2_120513	1200	386206	none	z500	Dp1AA01042	SV	none	VIS	none	snapshot72157/VIS_SV_0_z500_386206.png	92	300655.0	1219325.0	0.246574949255	28180.8088974	1152	1559	1549	1176.09817232	1161.12388286	18	True	1183.63146973	1096.36767578	1281.08557129	823.89074707	158.260116577	0.765766070796	320	1559	0	300655	100.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
